CellID,display_class,feature,value
PC1_cellid_000155196-1,Duct2 singlet,Nuclear fraction,0.499365702583911
PC1_cellid_000155201-1,Fibroblast singlet,Nuclear fraction,0.333330735895114
PC1_cellid_000155234-1,Supported Duct2-Fibroblast,Nuclear fraction,0.217009060344955
PC1_cellid_000155243-1,Fibroblast singlet,Nuclear fraction,0.406073784269155
PC1_cellid_000155259-1,Supported Duct2-Fibroblast,Nuclear fraction,0.409472334048223
PC1_cellid_000155345-1,Supported Duct2-Fibroblast,Nuclear fraction,0.413582818919339
PC1_cellid_000155372-1,Fibroblast singlet,Nuclear fraction,0.174200037444295
PC1_cellid_000155381-1,Duct2 singlet,Nuclear fraction,0.310112534291082
PC1_cellid_000155417-1,Duct2 singlet,Nuclear fraction,0.444443866236886
PC1_cellid_000155440-1,Duct2 singlet,Nuclear fraction,0.239348164536834
PC1_cellid_000155442-1,Fibroblast singlet,Nuclear fraction,0.363968961561881
PC1_cellid_000155443-1,Fibroblast singlet,Nuclear fraction,0.334378950290541
PC1_cellid_000155444-1,Duct2 singlet,Nuclear fraction,0.16628701587603
PC1_cellid_000155450-1,Duct2 singlet,Nuclear fraction,0.549555243377022
PC1_cellid_000155478-1,Fibroblast singlet,Nuclear fraction,0.272053568328063
PC1_cellid_000155508-1,Duct2 singlet,Nuclear fraction,0.259841295982312
PC1_cellid_000155510-1,Duct2 singlet,Nuclear fraction,0.499050532412841
PC1_cellid_000155519-1,Fibroblast singlet,Nuclear fraction,0.249055809024636
PC1_cellid_000155525-1,Fibroblast singlet,Nuclear fraction,0.171969923834742
PC1_cellid_000155530-1,Duct2 singlet,Nuclear fraction,0.258507086822077
PC1_cellid_000155554-1,Supported Duct2-Fibroblast,Nuclear fraction,0.353884487962416
PC1_cellid_000155555-1,Supported Duct2-Fibroblast,Nuclear fraction,0.420133533660728
PC1_cellid_000155569-1,Duct2 singlet,Nuclear fraction,0.521092942374293
PC1_cellid_000155573-1,Duct2 singlet,Nuclear fraction,0.285554392571612
PC1_cellid_000155578-1,Fibroblast singlet,Nuclear fraction,0.309993509213748
PC1_cellid_000155585-1,Duct2 singlet,Nuclear fraction,0.16253663329626
PC1_cellid_000155588-1,Duct2 singlet,Nuclear fraction,0.173549849969158
PC1_cellid_000155607-1,Duct2 singlet,Nuclear fraction,0.444471781893474
PC1_cellid_000155608-1,Supported Duct2-Fibroblast,Nuclear fraction,0.357452423790833
PC1_cellid_000155632-1,Duct2 singlet,Nuclear fraction,0.398536679542575
PC1_cellid_000155664-1,Duct2 singlet,Nuclear fraction,0.232356680673772
PC1_cellid_000155667-1,Fibroblast singlet,Nuclear fraction,0.250866889454373
PC1_cellid_000155668-1,Fibroblast singlet,Nuclear fraction,0.353568311266093
PC1_cellid_000155670-1,Fibroblast singlet,Nuclear fraction,0.210943894882452
PC1_cellid_000155681-1,Fibroblast singlet,Nuclear fraction,0.241753169602437
PC1_cellid_000155724-1,Supported Duct2-Fibroblast,Nuclear fraction,0.233860684307463
PC1_cellid_000155786-1,Duct2 singlet,Nuclear fraction,0.418153504396674
PC1_cellid_000155792-1,Fibroblast singlet,Nuclear fraction,0.42920016580292
PC1_cellid_000155809-1,Fibroblast singlet,Nuclear fraction,0.153900271557684
PC1_cellid_000155824-1,Duct2 singlet,Nuclear fraction,0.275801521531469
PC1_cellid_000155860-1,Fibroblast singlet,Nuclear fraction,0.249248722497081
PC1_cellid_000155871-1,Fibroblast singlet,Nuclear fraction,0.200093653386527
PC1_cellid_000155895-1,Duct2 singlet,Nuclear fraction,0.230768677467048
PC1_cellid_000155901-1,Duct2 singlet,Nuclear fraction,0.435274212131625
PC1_cellid_000155908-1,Fibroblast singlet,Nuclear fraction,0.311266954779498
PC1_cellid_000155913-1,Fibroblast singlet,Nuclear fraction,0.363009968144686
PC1_cellid_000155943-1,Duct2 singlet,Nuclear fraction,0.221545497002345
PC1_cellid_000155979-1,Fibroblast singlet,Nuclear fraction,0.142373527696946
PC1_cellid_000155981-1,Duct2 singlet,Nuclear fraction,0.375433921128291
PC1_cellid_000155987-1,Fibroblast singlet,Nuclear fraction,0.565396737431286
PC1_cellid_000156001-1,Duct2 singlet,Nuclear fraction,0.31667733512996
PC1_cellid_000156015-1,Duct2 singlet,Nuclear fraction,0.380551279486715
PC1_cellid_000156029-1,Fibroblast singlet,Nuclear fraction,0.242545543183149
PC1_cellid_000156102-1,Duct2 singlet,Nuclear fraction,0.599911259328544
PC1_cellid_000156162-1,Duct2 singlet,Nuclear fraction,0.343171505416579
PC1_cellid_000156167-1,Fibroblast singlet,Nuclear fraction,0.408314278138934
PC1_cellid_000156188-1,Fibroblast singlet,Nuclear fraction,0.286972101647555
PC1_cellid_000156201-1,Duct2 singlet,Nuclear fraction,0.474458345384247
PC1_cellid_000156239-1,Fibroblast singlet,Nuclear fraction,0.284175885866859
PC1_cellid_000156255-1,Fibroblast singlet,Nuclear fraction,0.30491864672676
PC1_cellid_000156288-1,Supported Duct2-Fibroblast,Nuclear fraction,0.187527429108469
PC1_cellid_000156319-1,Fibroblast singlet,Nuclear fraction,0.602189129364523
PC1_cellid_000156375-1,Supported Duct2-Fibroblast,Nuclear fraction,0.333610811428398
PC1_cellid_000156391-1,Duct2 singlet,Nuclear fraction,0.100203401666302
PC1_cellid_000156392-1,Fibroblast singlet,Nuclear fraction,0.420150581515858
PC1_cellid_000156396-1,Fibroblast singlet,Nuclear fraction,0.201094374160226
PC1_cellid_000156398-1,Duct2 singlet,Nuclear fraction,0.363749737794673
PC1_cellid_000156428-1,Duct2 singlet,Nuclear fraction,0.271762965964492
PC1_cellid_000156431-1,Fibroblast singlet,Nuclear fraction,0.242282286527283
PC1_cellid_000156479-1,Duct2 singlet,Nuclear fraction,0.24180780379258
PC1_cellid_000156481-1,Fibroblast singlet,Nuclear fraction,0.309478662675333
PC1_cellid_000156526-1,Fibroblast singlet,Nuclear fraction,0.333167901015172
PC1_cellid_000156639-1,Duct2 singlet,Nuclear fraction,0.222238438702154
PC1_cellid_000156641-1,Fibroblast singlet,Nuclear fraction,0.265701928186192
PC1_cellid_000156649-1,Fibroblast singlet,Nuclear fraction,0.333079847816107
PC1_cellid_000156652-1,Duct2 singlet,Nuclear fraction,0.471233193798574
PC1_cellid_000156709-1,Duct2 singlet,Nuclear fraction,0.0502552334503509
PC1_cellid_000156712-1,Fibroblast singlet,Nuclear fraction,0.304567990531859
PC1_cellid_000156741-1,Fibroblast singlet,Nuclear fraction,0.157120700457609
PC1_cellid_000156783-1,Fibroblast singlet,Nuclear fraction,0.250688666485389
PC1_cellid_000156806-1,Fibroblast singlet,Nuclear fraction,0.179601408476398
PC1_cellid_000156812-1,Duct2 singlet,Nuclear fraction,0.310031356321432
PC1_cellid_000156813-1,Duct2 singlet,Nuclear fraction,0.221882188812603
PC1_cellid_000156818-1,Duct2 singlet,Nuclear fraction,0.553458858075348
PC1_cellid_000156836-1,Fibroblast singlet,Nuclear fraction,0.186936541872816
PC1_cellid_000156859-1,Duct2 singlet,Nuclear fraction,0.36882386845473
PC1_cellid_000156873-1,Fibroblast singlet,Nuclear fraction,0.407594804976885
PC1_cellid_000156887-1,Fibroblast singlet,Nuclear fraction,0.365850619791432
PC1_cellid_000156897-1,Fibroblast singlet,Nuclear fraction,0.542458238023543
PC1_cellid_000156913-1,Duct2 singlet,Nuclear fraction,0.214115152549989
PC1_cellid_000156919-1,Fibroblast singlet,Nuclear fraction,0.249428578063131
PC1_cellid_000156931-1,Duct2 singlet,Nuclear fraction,0.224406786125884
PC1_cellid_000156940-1,Fibroblast singlet,Nuclear fraction,0.465300397319139
PC1_cellid_000156941-1,Fibroblast singlet,Nuclear fraction,0.497859248358888
PC1_cellid_000156946-1,Fibroblast singlet,Nuclear fraction,0.523079389475154
PC1_cellid_000156947-1,Fibroblast singlet,Nuclear fraction,0.417596986538807
PC1_cellid_000156979-1,Fibroblast singlet,Nuclear fraction,0.40027197128902
PC1_cellid_000156993-1,Supported Duct2-Fibroblast,Nuclear fraction,0.424248429082371
PC1_cellid_000156999-1,Fibroblast singlet,Nuclear fraction,0.231332104126968
PC1_cellid_000157009-1,Fibroblast singlet,Nuclear fraction,0.374789984779283
PC1_cellid_000157018-1,Fibroblast singlet,Nuclear fraction,0.234628508496082
PC1_cellid_000157042-1,Duct2 singlet,Nuclear fraction,0.509288423648273
PC1_cellid_000157054-1,Fibroblast singlet,Nuclear fraction,0.333478751261093
PC1_cellid_000157059-1,Duct2 singlet,Nuclear fraction,0.342711846236434
PC1_cellid_000157091-1,Fibroblast singlet,Nuclear fraction,0.117693178349978
PC1_cellid_000157104-1,Fibroblast singlet,Nuclear fraction,0.303195931910757
PC1_cellid_000157108-1,Supported Duct2-Fibroblast,Nuclear fraction,0.700310711737635
PC1_cellid_000157115-1,Fibroblast singlet,Nuclear fraction,0.398083908279382
PC1_cellid_000157125-1,Fibroblast singlet,Nuclear fraction,0.118716903952322
PC1_cellid_000157126-1,Supported Duct2-Fibroblast,Nuclear fraction,0.285163905318077
PC1_cellid_000157133-1,Supported Duct2-Fibroblast,Nuclear fraction,0.25744021108591
PC1_cellid_000157141-1,Duct2 singlet,Nuclear fraction,0.234914232466191
PC1_cellid_000157144-1,Supported Duct2-Fibroblast,Nuclear fraction,0.167197129254293
PC1_cellid_000157146-1,Fibroblast singlet,Nuclear fraction,0.249426632290649
PC1_cellid_000157163-1,Supported Duct2-Fibroblast,Nuclear fraction,0.159779325216977
PC1_cellid_000157193-1,Supported Duct2-Fibroblast,Nuclear fraction,0.364896000050807
PC1_cellid_000157221-1,Duct2 singlet,Nuclear fraction,0.16700174499253
PC1_cellid_000157227-1,Fibroblast singlet,Nuclear fraction,0.363294924288491
PC1_cellid_000157228-1,Fibroblast singlet,Nuclear fraction,0.454197854241151
PC1_cellid_000157238-1,Fibroblast singlet,Nuclear fraction,0.429550846358401
PC1_cellid_000157287-1,Fibroblast singlet,Nuclear fraction,0.213967370172011
PC1_cellid_000157307-1,Fibroblast singlet,Nuclear fraction,0.18787616465548
PC1_cellid_000157319-1,Duct2 singlet,Nuclear fraction,0.445288753675647
PC1_cellid_000157331-1,Fibroblast singlet,Nuclear fraction,0.181743169199174
PC1_cellid_000157335-1,Duct2 singlet,Nuclear fraction,0.294383654294845
PC1_cellid_000157343-1,Fibroblast singlet,Nuclear fraction,0.226990441764507
PC1_cellid_000157358-1,Supported Duct2-Fibroblast,Nuclear fraction,0.515430355736916
PC1_cellid_000157371-1,Fibroblast singlet,Nuclear fraction,0.280439996973665
PC1_cellid_000157408-1,Fibroblast singlet,Nuclear fraction,0.272277248745317
PC1_cellid_000157441-1,Duct2 singlet,Nuclear fraction,0.321213033055551
PC1_cellid_000157460-1,Fibroblast singlet,Nuclear fraction,0.538868304511701
PC1_cellid_000157473-1,Duct2 singlet,Nuclear fraction,0.478329800699757
PC1_cellid_000157497-1,Supported Duct2-Fibroblast,Nuclear fraction,0.369999930676747
PC1_cellid_000157507-1,Duct2 singlet,Nuclear fraction,0.244308591560316
PC1_cellid_000157547-1,Fibroblast singlet,Nuclear fraction,0.317306548341715
PC1_cellid_000157620-1,Fibroblast singlet,Nuclear fraction,0.500554488022009
PC1_cellid_000157641-1,Duct2 singlet,Nuclear fraction,0.400822651874813
PC1_cellid_000157651-1,Fibroblast singlet,Nuclear fraction,0.31429471152553
PC1_cellid_000157654-1,Supported Duct2-Fibroblast,Nuclear fraction,0.412543926264268
PC1_cellid_000157658-1,Fibroblast singlet,Nuclear fraction,0.571783072149112
PC1_cellid_000157662-1,Fibroblast singlet,Nuclear fraction,0.3871135485197
PC1_cellid_000157679-1,Supported Duct2-Fibroblast,Nuclear fraction,0.500187150971841
PC1_cellid_000157700-1,Duct2 singlet,Nuclear fraction,0.646093294496577
PC1_cellid_000157715-1,Fibroblast singlet,Nuclear fraction,0.411597576927315
PC1_cellid_000157719-1,Supported Duct2-Fibroblast,Nuclear fraction,0.332957159055733
PC1_cellid_000157739-1,Fibroblast singlet,Nuclear fraction,0.450069335075904
PC1_cellid_000157775-1,Fibroblast singlet,Nuclear fraction,0.0950817624537874
PC1_cellid_000157814-1,Fibroblast singlet,Nuclear fraction,0.291369334400578
PC1_cellid_000157821-1,Duct2 singlet,Nuclear fraction,0.316073609920091
PC1_cellid_000157826-1,Fibroblast singlet,Nuclear fraction,0.334707357751307
PC1_cellid_000157842-1,Duct2 singlet,Nuclear fraction,0.367806803347175
PC1_cellid_000157898-1,Fibroblast singlet,Nuclear fraction,0.250317446346081
PC1_cellid_000157908-1,Fibroblast singlet,Nuclear fraction,0.413123136796523
PC1_cellid_000157918-1,Fibroblast singlet,Nuclear fraction,0.451562127658312
PC1_cellid_000157932-1,Fibroblast singlet,Nuclear fraction,0.146524696691238
PC1_cellid_000157934-1,Supported Duct2-Fibroblast,Nuclear fraction,0.249870647961908
PC1_cellid_000157964-1,Supported Duct2-Fibroblast,Nuclear fraction,0.500488751919063
PC1_cellid_000158008-1,Duct2 singlet,Nuclear fraction,0.571357914068915
PC1_cellid_000158028-1,Fibroblast singlet,Nuclear fraction,0.496872596069441
PC1_cellid_000158053-1,Fibroblast singlet,Nuclear fraction,0.167051944237541
PC1_cellid_000158065-1,Fibroblast singlet,Nuclear fraction,0.428496934694559
PC1_cellid_000158071-1,Fibroblast singlet,Nuclear fraction,0.0644297411695564
PC1_cellid_000158099-1,Duct2 singlet,Nuclear fraction,0.418124758420536
PC1_cellid_000158105-1,Fibroblast singlet,Nuclear fraction,0.358129934124427
PC1_cellid_000158109-1,Duct2 singlet,Nuclear fraction,0.200451605605934
PC1_cellid_000158130-1,Fibroblast singlet,Nuclear fraction,0.181250026551338
PC1_cellid_000158153-1,Duct2 singlet,Nuclear fraction,0.276734285483157
PC1_cellid_000158169-1,Supported Duct2-Fibroblast,Nuclear fraction,0.280770975698496
PC1_cellid_000158181-1,Fibroblast singlet,Nuclear fraction,0.166670562624552
PC1_cellid_000158191-1,Duct2 singlet,Nuclear fraction,0.366964661799502
PC1_cellid_000158219-1,Fibroblast singlet,Nuclear fraction,0.133452703653322
PC1_cellid_000158243-1,Duct2 singlet,Nuclear fraction,0.501367988930608
PC1_cellid_000158257-1,Supported Duct2-Fibroblast,Nuclear fraction,0.522528121544888
PC1_cellid_000158282-1,Duct2 singlet,Nuclear fraction,0.249430208852024
PC1_cellid_000158315-1,Duct2 singlet,Nuclear fraction,0.405207961645624
PC1_cellid_000158320-1,Duct2 singlet,Nuclear fraction,0.298117137615585
PC1_cellid_000158356-1,Supported Duct2-Fibroblast,Nuclear fraction,0.122208011685799
PC1_cellid_000158358-1,Fibroblast singlet,Nuclear fraction,0.250255238206641
PC1_cellid_000158360-1,Duct2 singlet,Nuclear fraction,0.422544295451687
PC1_cellid_000158376-1,Duct2 singlet,Nuclear fraction,0.381509772137615
PC1_cellid_000158387-1,Duct2 singlet,Nuclear fraction,0.221386769936627
PC1_cellid_000158389-1,Fibroblast singlet,Nuclear fraction,0.20842970755968
PC1_cellid_000158407-1,Fibroblast singlet,Nuclear fraction,0.105396848854225
PC1_cellid_000158429-1,Duct2 singlet,Nuclear fraction,0.234728316790632
PC1_cellid_000158433-1,Fibroblast singlet,Nuclear fraction,0.400684451076606
PC1_cellid_000158457-1,Fibroblast singlet,Nuclear fraction,0.571573387194407
PC1_cellid_000158459-1,Duct2 singlet,Nuclear fraction,0.52244379575347
PC1_cellid_000158465-1,Fibroblast singlet,Nuclear fraction,0.114606873783289
PC1_cellid_000158474-1,Supported Duct2-Fibroblast,Nuclear fraction,0.416620537402544
PC1_cellid_000158481-1,Duct2 singlet,Nuclear fraction,0.443895169143493
PC1_cellid_000158517-1,Fibroblast singlet,Nuclear fraction,0.349984300339102
PC1_cellid_000158523-1,Duct2 singlet,Nuclear fraction,0.646221195596709
PC1_cellid_000158545-1,Fibroblast singlet,Nuclear fraction,0.265818286069054
PC1_cellid_000158553-1,Supported Duct2-Fibroblast,Nuclear fraction,0.416252409426284
PC1_cellid_000158575-1,Supported Duct2-Fibroblast,Nuclear fraction,0.425261701003225
PC1_cellid_000158579-1,Fibroblast singlet,Nuclear fraction,0.0856937347358428
PC1_cellid_000158588-1,Fibroblast singlet,Nuclear fraction,0.285856763687134
PC1_cellid_000158618-1,Duct2 singlet,Nuclear fraction,0.130303609388105
PC1_cellid_000158636-1,Duct2 singlet,Nuclear fraction,0.32519149690778
PC1_cellid_000158647-1,Fibroblast singlet,Nuclear fraction,0.332568843054212
PC1_cellid_000158676-1,Fibroblast singlet,Nuclear fraction,0.334085708365035
PC1_cellid_000158681-1,Fibroblast singlet,Nuclear fraction,0.499316952548487
PC1_cellid_000158693-1,Duct2 singlet,Nuclear fraction,0.374496152397815
PC1_cellid_000158708-1,Duct2 singlet,Nuclear fraction,0.272822391513629
PC1_cellid_000158709-1,Fibroblast singlet,Nuclear fraction,0.184857829669821
PC1_cellid_000158725-1,Duct2 singlet,Nuclear fraction,0.353835771124626
PC1_cellid_000158742-1,Supported Duct2-Fibroblast,Nuclear fraction,0.542194644732139
PC1_cellid_000158797-1,Duct2 singlet,Nuclear fraction,0.314743548639729
PC1_cellid_000158813-1,Fibroblast singlet,Nuclear fraction,0.199179584883874
PC1_cellid_000158824-1,Fibroblast singlet,Nuclear fraction,0.291369334400548
PC1_cellid_000158826-1,Fibroblast singlet,Nuclear fraction,0.33289288697482
PC1_cellid_000158829-1,Fibroblast singlet,Nuclear fraction,0.343084063440746
PC1_cellid_000158833-1,Fibroblast singlet,Nuclear fraction,0.498861059613231
PC1_cellid_000158844-1,Supported Duct2-Fibroblast,Nuclear fraction,0.100070256506012
PC1_cellid_000158854-1,Fibroblast singlet,Nuclear fraction,0.213654253468277
PC1_cellid_000158857-1,Duct2 singlet,Nuclear fraction,0.285148620707825
PC1_cellid_000158859-1,Fibroblast singlet,Nuclear fraction,0.557419058972423
PC1_cellid_000158880-1,Fibroblast singlet,Nuclear fraction,0.249262070380562
PC1_cellid_000158959-1,Duct2 singlet,Nuclear fraction,0.801644064804168
PC1_cellid_000158970-1,Fibroblast singlet,Nuclear fraction,0.222271376420541
PC1_cellid_000158975-1,Fibroblast singlet,Nuclear fraction,0.0931797291179473
PC1_cellid_000158977-1,Supported Duct2-Fibroblast,Nuclear fraction,0.272515724458954
PC1_cellid_000158985-1,Duct2 singlet,Nuclear fraction,0.47481571264643
PC1_cellid_000159019-1,Duct2 singlet,Nuclear fraction,0.545232346654726
PC1_cellid_000159036-1,Fibroblast singlet,Nuclear fraction,0.154215512363754
PC1_cellid_000159041-1,Fibroblast singlet,Nuclear fraction,0.312287058362301
PC1_cellid_000159044-1,Fibroblast singlet,Nuclear fraction,0.142408593805147
PC1_cellid_000159057-1,Fibroblast singlet,Nuclear fraction,0.266756199593203
PC1_cellid_000159061-1,Duct2 singlet,Nuclear fraction,0.0798890637802855
PC1_cellid_000159069-1,Duct2 singlet,Nuclear fraction,0.350559942930059
PC1_cellid_000159092-1,Supported Duct2-Fibroblast,Nuclear fraction,0.185017352727238
PC1_cellid_000159113-1,Duct2 singlet,Nuclear fraction,0.311721615952521
PC1_cellid_000159136-1,Duct2 singlet,Nuclear fraction,0.357435700029962
PC1_cellid_000159146-1,Fibroblast singlet,Nuclear fraction,0.153601152915915
PC1_cellid_000159149-1,Fibroblast singlet,Nuclear fraction,0.277245957550005
PC1_cellid_000159171-1,Duct2 singlet,Nuclear fraction,0.499807796132324
PC1_cellid_000159201-1,Fibroblast singlet,Nuclear fraction,0.362963025943115
PC1_cellid_000159202-1,Fibroblast singlet,Nuclear fraction,0.20018489365278
PC1_cellid_000159214-1,Supported Duct2-Fibroblast,Nuclear fraction,0.13412241120637
PC1_cellid_000159270-1,Fibroblast singlet,Nuclear fraction,0.499653557927469
PC1_cellid_000159323-1,Duct2 singlet,Nuclear fraction,0.499879514801805
PC1_cellid_000159329-1,Duct2 singlet,Nuclear fraction,0.692783282158233
PC1_cellid_000159334-1,Duct2 singlet,Nuclear fraction,0.166536454241031
PC1_cellid_000159342-1,Supported Duct2-Fibroblast,Nuclear fraction,0.600765640508304
PC1_cellid_000159353-1,Duct2 singlet,Nuclear fraction,0.481653936653394
PC1_cellid_000159356-1,Fibroblast singlet,Nuclear fraction,0.211156772283817
PC1_cellid_000159386-1,Supported Duct2-Fibroblast,Nuclear fraction,0.192025326899329
PC1_cellid_000159407-1,Duct2 singlet,Nuclear fraction,0.364883998552135
PC1_cellid_000159414-1,Fibroblast singlet,Nuclear fraction,0.501374541365728
PC1_cellid_000159423-1,Fibroblast singlet,Nuclear fraction,0.287118911513048
PC1_cellid_000159427-1,Fibroblast singlet,Nuclear fraction,0.333333333286959
PC1_cellid_000159431-1,Duct2 singlet,Nuclear fraction,0.250772093079032
PC1_cellid_000159433-1,Fibroblast singlet,Nuclear fraction,0.374464438614353
PC1_cellid_000159436-1,Fibroblast singlet,Nuclear fraction,0.118165250743774
PC1_cellid_000159491-1,Fibroblast singlet,Nuclear fraction,0.212231247269063
PC1_cellid_000159494-1,Supported Duct2-Fibroblast,Nuclear fraction,0.154047260624208
PC1_cellid_000159513-1,Fibroblast singlet,Nuclear fraction,0.15344082922473
PC1_cellid_000159568-1,Duct2 singlet,Nuclear fraction,0.297744693468473
PC1_cellid_000159603-1,Fibroblast singlet,Nuclear fraction,0.0999306167357526
PC1_cellid_000159607-1,Duct2 singlet,Nuclear fraction,0.460923470252165
PC1_cellid_000159618-1,Fibroblast singlet,Nuclear fraction,0.133819875474785
PC1_cellid_000159629-1,Fibroblast singlet,Nuclear fraction,0.345379718561028
PC1_cellid_000159662-1,Duct2 singlet,Nuclear fraction,0.157741112982713
PC1_cellid_000159667-1,Fibroblast singlet,Nuclear fraction,0.0968011840675992
PC1_cellid_000159706-1,Supported Duct2-Fibroblast,Nuclear fraction,0.499532475865773
PC1_cellid_000159710-1,Fibroblast singlet,Nuclear fraction,0.14288964655245
PC1_cellid_000159711-1,Fibroblast singlet,Nuclear fraction,0.0831882858731315
PC1_cellid_000159736-1,Fibroblast singlet,Nuclear fraction,0.367983285981246
PC1_cellid_000159763-1,Fibroblast singlet,Nuclear fraction,0.175461806850414
PC1_cellid_000159770-1,Supported Duct2-Fibroblast,Nuclear fraction,0.276051034784045
PC1_cellid_000159783-1,Fibroblast singlet,Nuclear fraction,0.0906824582244145
PC1_cellid_000159800-1,Fibroblast singlet,Nuclear fraction,0.357501981964494
PC1_cellid_000159817-1,Fibroblast singlet,Nuclear fraction,0.186175190649857
PC1_cellid_000159818-1,Duct2 singlet,Nuclear fraction,0.163219543013241
PC1_cellid_000159821-1,Fibroblast singlet,Nuclear fraction,0.645521982612941
PC1_cellid_000159835-1,Duct2 singlet,Nuclear fraction,0.13016079786901
PC1_cellid_000159846-1,Duct2 singlet,Nuclear fraction,0.646566016439986
PC1_cellid_000159870-1,Fibroblast singlet,Nuclear fraction,0.557337660156623
PC1_cellid_000159873-1,Duct2 singlet,Nuclear fraction,0.25828473208894
PC1_cellid_000159878-1,Fibroblast singlet,Nuclear fraction,0.192640700414606
PC1_cellid_000159882-1,Fibroblast singlet,Nuclear fraction,0.160154392727074
PC1_cellid_000159908-1,Fibroblast singlet,Nuclear fraction,0.369461092564432
PC1_cellid_000159948-1,Duct2 singlet,Nuclear fraction,0.466025785095751
PC1_cellid_000159964-1,Duct2 singlet,Nuclear fraction,0.570862345805497
PC1_cellid_000159967-1,Duct2 singlet,Nuclear fraction,0.133666212528763
PC1_cellid_000159986-1,Duct2 singlet,Nuclear fraction,0.154046151157244
PC1_cellid_000159992-1,Duct2 singlet,Nuclear fraction,0.473551897960503
PC1_cellid_000160001-1,Duct2 singlet,Nuclear fraction,0.500856154313034
PC1_cellid_000160009-1,Duct2 singlet,Nuclear fraction,0.158051207521981
PC1_cellid_000160029-1,Fibroblast singlet,Nuclear fraction,0.200383466003551
PC1_cellid_000160035-1,Duct2 singlet,Nuclear fraction,0.461340577532675
PC1_cellid_000160038-1,Fibroblast singlet,Nuclear fraction,0.210427507067859
PC1_cellid_000160063-1,Fibroblast singlet,Nuclear fraction,0.16676282324421
PC1_cellid_000160074-1,Fibroblast singlet,Nuclear fraction,0.167423355886229
PC1_cellid_000160098-1,Fibroblast singlet,Nuclear fraction,0.476867691717951
PC1_cellid_000160123-1,Duct2 singlet,Nuclear fraction,0.304365140608803
PC1_cellid_000160129-1,Duct2 singlet,Nuclear fraction,0.303827595433094
PC1_cellid_000160146-1,Fibroblast singlet,Nuclear fraction,0.234171882878936
PC1_cellid_000160150-1,Fibroblast singlet,Nuclear fraction,0.500213214556046
PC1_cellid_000160156-1,Fibroblast singlet,Nuclear fraction,0.285239763559126
PC1_cellid_000160176-1,Supported Duct2-Fibroblast,Nuclear fraction,0.22315046342537
PC1_cellid_000160182-1,Duct2 singlet,Nuclear fraction,0.364692791951961
PC1_cellid_000160191-1,Fibroblast singlet,Nuclear fraction,0.0769219690937882
PC1_cellid_000160210-1,Supported Duct2-Fibroblast,Nuclear fraction,0.172483022166025
PC1_cellid_000160264-1,Duct2 singlet,Nuclear fraction,0.256750787415407
PC1_cellid_000160289-1,Fibroblast singlet,Nuclear fraction,0.285152435302794
PC1_cellid_000160317-1,Supported Duct2-Fibroblast,Nuclear fraction,0.256433133591612
PC1_cellid_000160350-1,Duct2 singlet,Nuclear fraction,0.333584308578511
PC1_cellid_000160355-1,Duct2 singlet,Nuclear fraction,0.333791406082106
PC1_cellid_000160385-1,Fibroblast singlet,Nuclear fraction,0.204534680772916
PC1_cellid_000160388-1,Supported Duct2-Fibroblast,Nuclear fraction,0.427591638381567
PC1_cellid_000160416-1,Supported Duct2-Fibroblast,Nuclear fraction,0.0645539020503118
PC1_cellid_000160418-1,Duct2 singlet,Nuclear fraction,0.176231536548981
PC1_cellid_000160436-1,Fibroblast singlet,Nuclear fraction,0.374576310748238
PC1_cellid_000160461-1,Supported Duct2-Fibroblast,Nuclear fraction,0.251279833523961
PC1_cellid_000160475-1,Duct2 singlet,Nuclear fraction,0.0539733019997103
PC1_cellid_000160488-1,Fibroblast singlet,Nuclear fraction,0.218290076140528
PC1_cellid_000160494-1,Duct2 singlet,Nuclear fraction,0.435443604083823
PC1_cellid_000160505-1,Duct2 singlet,Nuclear fraction,0.334096109700013
PC1_cellid_000160528-1,Fibroblast singlet,Nuclear fraction,0.23508089152369
PC1_cellid_000160536-1,Fibroblast singlet,Nuclear fraction,0.303623607132756
PC1_cellid_000160544-1,Fibroblast singlet,Nuclear fraction,0.599441952640834
PC1_cellid_000160549-1,Duct2 singlet,Nuclear fraction,0.199177723690534
PC1_cellid_000160596-1,Fibroblast singlet,Nuclear fraction,0.332198291914385
PC1_cellid_000160609-1,Fibroblast singlet,Nuclear fraction,0.0541008111291338
PC1_cellid_000160639-1,Duct2 singlet,Nuclear fraction,0.272496917586142
PC1_cellid_000160643-1,Supported Duct2-Fibroblast,Nuclear fraction,0.107720516877543
PC1_cellid_000160667-1,Fibroblast singlet,Nuclear fraction,0.21386289601348
PC1_cellid_000160675-1,Fibroblast singlet,Nuclear fraction,0.182324209551617
PC1_cellid_000160695-1,Duct2 singlet,Nuclear fraction,0.379890503027332
PC1_cellid_000160722-1,Duct2 singlet,Nuclear fraction,0.249994135841321
PC1_cellid_000160740-1,Duct2 singlet,Nuclear fraction,0.250317446346036
PC1_cellid_000160755-1,Fibroblast singlet,Nuclear fraction,0.185550042172174
PC1_cellid_000160789-1,Duct2 singlet,Nuclear fraction,0.427163535418642
PC1_cellid_000160791-1,Fibroblast singlet,Nuclear fraction,0.401098900897374
PC1_cellid_000160803-1,Fibroblast singlet,Nuclear fraction,0.500006695143646
PC1_cellid_000160810-1,Fibroblast singlet,Nuclear fraction,0.216804924365284
PC1_cellid_000160823-1,Fibroblast singlet,Nuclear fraction,0.250430272408161
