CellID,sample,query_label,nearest_reference,distance,references_in_radius,strength,area_um2_cell,Fibroblast_program
PC1_cellid_000157715-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,41.1124642246234,125,1.467268641606e-18,67.8723656181413,0.373626993737202
PC1_cellid_000157719-1,PC1_A2,Fibroblast,PC1_cellid_000155555-1,13.4596611560166,120,1.4312360200456e-06,95.8900955194855,0.154786475314684
PC1_cellid_000157739-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,43.0182604554556,92,2.0768582839534e-19,79.9271975118203,1.10243017138912
PC1_cellid_000157775-1,PC1_A2,Fibroblast,PC1_cellid_000155555-1,33.8338169146083,103,2.03444446616138e-15,83.9449755517889,1.24105994235016
PC1_cellid_000157814-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,9.00478532914177,200,0.000125811404923619,95.9724730748236,-0.131613507339284
PC1_cellid_000157826-1,PC1_A2,Fibroblast,PC1_cellid_000161135-1,13.6037200867424,190,1.23862596059736e-06,59.862646135085,0.705396599048919
PC1_cellid_000157898-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,13.4133660263101,40,1.49502739584421e-06,63.9905105444665,0.0470509526358568
PC1_cellid_000157908-1,PC1_A2,Fibroblast,PC1_cellid_000153776-1,31.9848141072687,149,1.2902903413658e-14,67.9543687300488,0.0742486630461228
PC1_cellid_000157918-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,67.4264071338527,31,5.26845686757745e-30,44.0090856099513,0.340088585303965
PC1_cellid_000157932-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,27.6604190370761,149,9.71033094568801e-13,163.981136102688,0.370714210137094
PC1_cellid_000158028-1,PC1_A2,Fibroblast,PC1_cellid_000154013-1,32.8108135448794,200,5.66719046001017e-15,48.1912443171779,0.0466576125325316
PC1_cellid_000158053-1,PC1_A2,Fibroblast,PC1_cellid_000158553-1,15.650833149393,132,1.72467650125579e-07,96.0541017433006,-0.0822101890731311
PC1_cellid_000158065-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,31.4953872083033,76,2.09819780848155e-14,56.0096232057837,0.820946713311004
PC1_cellid_000158071-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,52.01893587242,193,2.89789362977973e-23,123.881239937054,0.666469863010957
PC1_cellid_000158105-1,PC1_A2,Fibroblast,PC1_cellid_000154582-1,38.8429115638444,131,1.58665265073824e-17,55.8722024657388,1.18498386084982
PC1_cellid_000158130-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,27.5310870534541,64,2.11528274577895e-12,88.0732144046098,0.289396718385046
PC1_cellid_000158181-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,33.836603285111,112,2.01813430741402e-15,48.0549469074269,0.419835923701486
PC1_cellid_000158219-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,83.5282210736397,89,6.41174931655467e-37,59.8087262806774,1.11733811516592
PC1_cellid_000158356-1,PC1_A2,Fibroblast,PC1_cellid_000155724-1,12.0757320035397,192,7.05187537102894e-06,163.953801732066,0.500244506919346
PC1_cellid_000158358-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,31.9954229108716,128,1.27989610167175e-14,79.9534085521461,0.801283865874251
PC1_cellid_000158389-1,PC1_A2,Fibroblast,PC1_cellid_000157964-1,26.8993855179812,200,2.37859397428532e-12,95.9994330020197,0.774116164951686
PC1_cellid_000158407-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,64.3679762628255,168,1.19358098917335e-28,151.980972950298,1.59711107367529
PC1_cellid_000158433-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,23.6093043732656,73,1.02228962515068e-10,40.045601867812,0.736631547952916
PC1_cellid_000158457-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,35.1272327671543,80,5.57510919695231e-16,28.0727730860491,0.419699713939676
PC1_cellid_000158465-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,38.0429470524546,43,3.01135826072199e-17,140.009267498853,0.6263211347275
PC1_cellid_000158517-1,PC1_A2,Fibroblast,PC1_cellid_000154013-1,13.9439582471999,200,8.93464250707613e-07,79.8991142543068,0.930321610702408
PC1_cellid_000158545-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,11.6901375964998,109,8.44432248199608e-06,60.0547356163973,0.972904724672222
PC1_cellid_000158579-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,47.1566431685204,142,3.64546237903024e-21,140.035478539188,1.11784400241136
PC1_cellid_000158588-1,PC1_A2,Fibroblast,PC1_cellid_000158257-1,16.177478819151,142,9.42473946056564e-08,111.881076784658,0.244675266434935
PC1_cellid_000158647-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,17.256696127732,102,3.21523329831051e-08,47.9999037227283,0.661245345471676
PC1_cellid_000158676-1,PC1_A2,Fibroblast,PC1_cellid_000160176-1,18.7816135950924,72,1.31960483220236e-08,24.0546206026327,-0.0504662455572366
PC1_cellid_000158681-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,69.4544482018638,42,6.8870895492702e-31,40.0182674971762,1.14865266428484
PC1_cellid_000158709-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,19.9922397917864,69,2.17078058644282e-09,107.944927413159,0.453592807951003
PC1_cellid_000158757-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,17.482306966219,156,2.5558293078591e-08,187.980713520631,0.418956411640617
PC1_cellid_000158813-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,20.0045458632803,74,2.0518053482041e-09,40.072561795012,0.782500018252842
PC1_cellid_000158824-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,29.4318728994619,132,2.26670608795958e-13,95.9724730748279,0.976038804024114
PC1_cellid_000158826-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,74.5097457008191,80,4.39476292080608e-33,84.1643994037394,1.08826267218565
PC1_cellid_000158829-1,PC1_A2,Fibroblast,PC1_cellid_000155109-1,10.7770807316991,198,3.46899988658838e-05,127.954061161744,0.979157434914576
PC1_cellid_000158833-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,71.0179531513037,139,1.47980386603865e-31,71.9994811406657,0.0873419664337381
PC1_cellid_000158854-1,PC1_A2,Fibroblast,PC1_cellid_000159706-1,58.2470952633923,142,9.62474915578544e-26,56.0365831329877,0.855801267310047
PC1_cellid_000158859-1,PC1_A2,Fibroblast,PC1_cellid_000161135-1,15.5530666662078,186,1.77611509063213e-07,35.9450718290591,0.312742140867766
PC1_cellid_000158880-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,48.3681724848565,149,1.46821246025807e-21,63.9354673597671,1.1598747717974
PC1_cellid_000158902-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,21.9285388139674,42,2.99720613120451e-10,231.853127277416,0.0246232457807621
PC1_cellid_000158970-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,62.624108750619,63,6.34885100993008e-28,71.9451868428195,1.57452449352136
PC1_cellid_000158975-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,23.5362044820169,36,6.0028353476759e-11,171.90772914355,0.0306737941587568
PC1_cellid_000158977-1,PC1_A2,Fibroblast,PC1_cellid_000155555-1,9.00349831581253,127,0.000123023377411948,176.035967996391,-0.00754336719386484
PC1_cellid_000159036-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,26.2429958602032,22,4.56242940365046e-12,51.9360530942333,-0.418248112224396
PC1_cellid_000159041-1,PC1_A2,Fibroblast,PC1_cellid_000155109-1,20.2222759739959,174,1.73332572711638e-09,64.0728880998093,0.380500238375187
PC1_cellid_000159044-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,9.90759133942032,165,4.98343361421063e-05,112.10012619318,0.789909073247835
PC1_cellid_000159057-1,PC1_A2,Fibroblast,PC1_cellid_000158257-1,20.5437183188716,151,1.20008684942846e-09,59.9446492469926,0.56725889361132
PC1_cellid_000159146-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,29.0155618983538,74,2.60704020667812e-13,51.9633874648722,0.445960482226173
PC1_cellid_000159149-1,PC1_A2,Fibroblast,PC1_cellid_000155345-1,37.5569937785148,92,5.17986880516741e-17,71.9725212134532,0.982090283936002
PC1_cellid_000159201-1,PC1_A2,Fibroblast,PC1_cellid_000159329-1,13.9248624925791,138,9.40814870135853e-07,43.9825001261831,0.486383337923064
PC1_cellid_000159202-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,49.9280523356285,22,2.25108957801499e-22,59.9453981338565,-0.101024697737709
PC1_cellid_000159203-1,PC1_A2,Fibroblast,PC1_cellid_000153776-1,10.3048269847211,199,3.38711515908562e-05,95.9178043335496,0.589747221488366
PC1_cellid_000159214-1,PC1_A2,Fibroblast,PC1_cellid_000155981-1,5.85594905963479,187,0.00463214690971918,59.9176893197867,-0.0979974073159084
PC1_cellid_000159270-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,22.0209624717808,29,2.73160256785511e-10,39.9905586831088,-0.0993175379246845
PC1_cellid_000159356-1,PC1_A2,Fibroblast,PC1_cellid_000159329-1,31.0679672139153,119,3.30644912927424e-14,75.9910481402994,0.891068149009722
PC1_cellid_000159386-1,PC1_A2,Fibroblast,PC1_cellid_000159342-1,6.34796825882852,163,0.00177813876858815,104.200493079522,0.3562554843519
PC1_cellid_000159414-1,PC1_A2,Fibroblast,PC1_cellid_000153776-1,31.8643395376845,151,1.62174365455846e-14,79.8171111424051,0.667373693985519
PC1_cellid_000159423-1,PC1_A2,Fibroblast,PC1_cellid_000160643-1,15.6316583646438,180,1.65257547921802e-07,27.9907699741437,0.733506647759686
PC1_cellid_000159427-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,35.3542448952802,143,4.42433831857268e-16,71.9178524721957,1.08021744962019
PC1_cellid_000159433-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,21.9403873906735,200,3.00895187688608e-10,31.89921053158,0.2606298126816
PC1_cellid_000159436-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,28.1645788516402,121,6.05578005684909e-13,68.0090374713116,1.48725510943529
PC1_cellid_000159491-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,28.6308544268258,105,3.67940779379084e-13,131.889836089819,1.17264293265721
PC1_cellid_000159513-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,14.5793729464444,110,4.69670244630287e-07,52.0176817627077,0.621941576782744
PC1_cellid_000159517-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,24.186921447079,200,4.93479323040365e-11,72.081484252564,0.286319308404699
PC1_cellid_000159603-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,80.1125791585181,120,2.62925749085009e-35,39.9358899418387,0.377558192840694
PC1_cellid_000159618-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,15.5218608401201,91,1.81527107808001e-07,120.109096789369,0.768962706882539
PC1_cellid_000159620-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,21.9748562412038,32,2.86459001206305e-10,183.990269851271,0.266198704754992
PC1_cellid_000159629-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,38.899776354619,99,1.402661671878e-17,207.989847269216,1.39192851641919
PC1_cellid_000159667-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,41.7799138905315,24,7.28456630451903e-19,123.963243048961,-0.0227436229690218
PC1_cellid_000159710-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,18.0375117382904,118,2.74184896482275e-08,111.908785598725,1.2998508117369
PC1_cellid_000159711-1,PC1_A2,Fibroblast,PC1_cellid_000159494-1,8.00451052240797,106,0.000455689253481253,47.9733182389612,0.344588188814217
PC1_cellid_000159736-1,PC1_A2,Fibroblast,PC1_cellid_000157679-1,52.1871299477115,200,4.13232302293004e-23,75.991048140299,0.937171116988878
PC1_cellid_000159763-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,46.0992789413073,100,9.89650036902448e-21,67.9266599159765,0.78339101123195
PC1_cellid_000159770-1,PC1_A2,Fibroblast,PC1_cellid_000155259-1,10.0215945568171,37,7.01398060081252e-05,115.954272452782,0.0112802068917049
PC1_cellid_000159783-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,78.5333130911731,86,7.82414799153294e-35,44.0087111665202,0.83836426824742
PC1_cellid_000159800-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,16.2776903981183,200,1.23529544821851e-07,111.936494412799,0.524108719178841
PC1_cellid_000159817-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,67.7406151208523,77,3.80736621891743e-30,64.0178449151128,0.141021996669698
PC1_cellid_000159821-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,50.0374913608457,177,2.4582417652272e-22,124.072580531504,0.611371101720953
PC1_cellid_000159870-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,53.0246346875141,51,9.38421628501609e-24,35.9993661268956,0.319019333368198
PC1_cellid_000159878-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,12.0321567341391,60,5.94977768374257e-06,104.009526928507,-0.278569310912142
PC1_cellid_000159882-1,PC1_A2,Fibroblast,PC1_cellid_000157964-1,36.3658541991807,200,1.67410228391252e-16,100.017959928876,0.797844786649431
PC1_cellid_000159908-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,35.777434492657,103,2.89994571851511e-16,75.9090450284017,1.51196988582735
PC1_cellid_000159918-1,PC1_A2,Fibroblast,PC1_cellid_000157221-1,23.0312659663454,200,1.03937394349935e-10,119.862713010202,1.05843294970026
PC1_cellid_000160029-1,PC1_A2,Fibroblast,PC1_cellid_000160927-1,18.4162726135289,184,1.83360140301485e-08,99.9906255582345,1.01379344202743
PC1_cellid_000160038-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,65.3812151975113,140,6.00832812852992e-29,75.9910481403077,0.276937541748753
PC1_cellid_000160063-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,65.1864203260245,155,4.94059257957209e-29,96.0544761867301,0.230192641717924
PC1_cellid_000160074-1,PC1_A2,Fibroblast,PC1_cellid_000156375-1,7.06164674893915,151,0.000857898426208519,23.9999518613659,0.200407426791389
PC1_cellid_000160098-1,PC1_A2,Fibroblast,PC1_cellid_000154013-1,50.3191416112303,187,3.26100448117083e-22,176.090636737645,1.25666086878693
PC1_cellid_000160146-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,51.3426631345664,38,5.05532699246829e-23,119.999384863393,0.674677665073103
PC1_cellid_000160150-1,PC1_A2,Fibroblast,PC1_cellid_000154443-1,21.0124813002428,158,7.52201638256634e-10,64.1005969138797,0.648358155521792
PC1_cellid_000160156-1,PC1_A2,Fibroblast,PC1_cellid_000159329-1,37.4866721986516,112,6.29642392327205e-17,140.00814416854,1.48908710923812
PC1_cellid_000160191-1,PC1_A2,Fibroblast,PC1_cellid_000157964-1,34.7853330638733,200,1.0168982101351e-15,155.999499877146,1.0603228127944
PC1_cellid_000160210-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,9.21422147807959,36,9.9670516800965e-05,116.008566750616,0.35341461465248
PC1_cellid_000160289-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,19.3124284785207,177,9.20096876611159e-09,55.9815399482821,0.995836038943074
PC1_cellid_000160385-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,21.849935502934,68,3.24120532145087e-10,176.145305478934,0.799176114387332
PC1_cellid_000160388-1,PC1_A2,Fibroblast,PC1_cellid_000158474-1,10.4456255193681,200,2.91384514133363e-05,140.255276834559,0.30001971920489
PC1_cellid_000160416-1,PC1_A2,Fibroblast,PC1_cellid_000154582-1,17.0893925877415,170,3.78595427816407e-08,124.072206088079,0.0714564675519152
PC1_cellid_000160436-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,47.18148176172,166,3.63216685817616e-21,64.0732625432471,0.291808991081191
PC1_cellid_000160461-1,PC1_A2,Fibroblast,PC1_cellid_000155109-1,10.7826029579683,200,4.06119856337028e-05,64.073262543246,-0.170433780828996
PC1_cellid_000160488-1,PC1_A2,Fibroblast,PC1_cellid_000153170-1,26.3076696988712,158,6.75711286938526e-12,128.227404868092,0.495211408130845
PC1_cellid_000160528-1,PC1_A2,Fibroblast,PC1_cellid_000153104-1,19.7899586656067,196,3.29126424250645e-09,136.045034869838,0.538015222336189
PC1_cellid_000160536-1,PC1_A2,Fibroblast,PC1_cellid_000158257-1,12.4136287201137,132,4.29512454070188e-06,92.0089893326839,1.1090954873218
PC1_cellid_000160544-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,44.1049536096446,193,1.22139081219107e-19,39.9909331265386,-0.00487562933011154
PC1_cellid_000160596-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,27.0197033240606,82,2.00659281000415e-12,48.0545724640008,0.291091833249122
PC1_cellid_000160609-1,PC1_A2,Fibroblast,PC1_cellid_000157221-1,17.465266227412,200,5.19326188188713e-08,148.044823578807,0.925991245812052
PC1_cellid_000160667-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,27.7883121072192,200,8.93220418888844e-13,55.9819143917158,0.763555960239583
PC1_cellid_000160675-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,12.8134001901322,25,3.19642404355391e-06,43.9270824980437,-0.476059736285493
PC1_cellid_000160755-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,30.0200509636268,83,9.17188591601662e-14,107.834841043749,0.84549725908921
PC1_cellid_000160791-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,37.5438406590957,164,8.71887197558326e-17,19.8994218226127,0.716857878325784
PC1_cellid_000160803-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,39.6242744008687,117,6.18608204165237e-18,55.9268712070115,0.248394725045465
PC1_cellid_000160810-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,18.7856006439235,145,6.94260576164912e-09,92.0370725901805,0.543879651305658
PC1_cellid_000160823-1,PC1_A2,Fibroblast,PC1_cellid_000157679-1,44.1052084625545,200,1.07895143151229e-19,63.9631761738386,0.626050820134413
PC1_cellid_000160858-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,55.219319221242,124,1.05994707144931e-24,75.8809617708969,0.70525889957486
PC1_cellid_000160867-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,13.9186402885436,49,9.02009949435654e-07,179.917448626611,0.00634655731084141
PC1_cellid_000160897-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,13.0181642630279,81,2.21964282863125e-06,55.8995368363805,0.29283499666182
PC1_cellid_000160952-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,56.9161598012857,96,2.82277298414093e-25,92.0363237033244,0.246178384975934
PC1_cellid_000160974-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,46.0093104308539,46,1.04506712888385e-20,80.1454980334587,0.575900483058177
PC1_cellid_000161048-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,32.6946987414477,200,6.39435915351646e-15,32.0089224575586,0.417435768292981
PC1_cellid_000161050-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,30.4383606864975,144,6.31305270061387e-14,51.936053094231,0.637583776122463
PC1_cellid_000161059-1,PC1_A2,Fibroblast,PC1_cellid_000153104-1,26.0197981891557,166,5.04029605533169e-12,163.927216248311,0.672339631591507
PC1_cellid_000161061-1,PC1_A2,Fibroblast,PC1_cellid_000161900-1,20.6074766967807,136,1.42255826859095e-09,91.9266117773429,0.975060787881889
PC1_cellid_000161081-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,49.2313957578887,71,4.16325289262121e-22,59.9996924316931,1.05899056485757
PC1_cellid_000161114-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,81.6083534330642,105,5.10858283007449e-36,95.9994330020169,0.619627120756337
PC1_cellid_000161131-1,PC1_A2,Fibroblast,PC1_cellid_000160176-1,10.8277025438429,70,2.1870526740699e-05,76.0453424381428,1.17319559399324
PC1_cellid_000161138-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,55.9538466679827,61,5.00671823159649e-25,71.9451868428261,1.21323350418862
PC1_cellid_000161139-1,PC1_A2,Fibroblast,PC1_cellid_000158474-1,11.1736033137035,200,1.56285030737214e-05,27.9630611600714,-0.0773291864634984
PC1_cellid_000161141-1,PC1_A2,Fibroblast,PC1_cellid_000153170-1,21.2040855920219,153,6.20867904689989e-10,128.00947878988,0.766475848987289
PC1_cellid_000161152-1,PC1_A2,Fibroblast,PC1_cellid_000158257-1,24.6251552489042,156,2.11777822040179e-11,31.9819625303482,-0.170458797763038
PC1_cellid_000161188-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,33.5426702644687,73,2.70771777453184e-15,163.871798620163,0.732611018308191
PC1_cellid_000161196-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,31.0314840434092,114,3.35419647838197e-14,116.090569862523,1.3151297334406
PC1_cellid_000161225-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,54.110943061044,175,3.19441294575678e-24,88.0174223330428,0.427645219165374
PC1_cellid_000161242-1,PC1_A2,Fibroblast,PC1_cellid_000155109-1,18.0489020913186,177,1.70176584388113e-08,52.018430649573,1.30417530664698
PC1_cellid_000161282-1,PC1_A2,Fibroblast,PC1_cellid_000158474-1,18.3927906604581,200,1.06178344713702e-08,139.953849870709,0.752303537004702
PC1_cellid_000161290-1,PC1_A2,Fibroblast,PC1_cellid_000155555-1,17.8947591503492,128,2.07585023732122e-08,80.0361605509175,0.743278527886742
PC1_cellid_000161383-1,PC1_A2,Fibroblast,PC1_cellid_000157964-1,11.1902132818748,200,1.39685963108694e-05,147.880817354977,0.445623758079041
PC1_cellid_000161386-1,PC1_A2,Fibroblast,PC1_cellid_000153444-1,11.4104022363076,170,1.38533243709473e-05,96.0271418160925,0.341288818019397
PC1_cellid_000161409-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,23.4515579519398,92,6.53314136639616e-11,147.990154837525,0.641938322923748
PC1_cellid_000161412-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,32.2840388095757,200,9.80206058927035e-15,35.9724061996913,0.387679794527385
PC1_cellid_000161413-1,PC1_A2,Fibroblast,PC1_cellid_000158742-1,10.4477597216553,200,7.05824774672382e-05,76.1823887347507,-0.0415703636003027
PC1_cellid_000161419-1,PC1_A2,Fibroblast,PC1_cellid_000155109-1,17.814337946439,175,1.99982032312707e-08,59.8626461350823,0.651592948502566
PC1_cellid_000161425-1,PC1_A2,Fibroblast,PC1_cellid_000157964-1,50.7783406342808,200,1.62277634870581e-22,128.063398644281,0.597943989509116
PC1_cellid_000161448-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,39.8209785482259,200,5.12126156696754e-18,23.9456575635252,0.324743006613715
PC1_cellid_000161465-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,36.6719774482656,89,1.22206435618896e-16,63.8538386912917,0.546656751761724
PC1_cellid_000161473-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,41.7830157368959,194,7.27474649133424e-19,51.9633874648679,0.618505825007846
PC1_cellid_000161490-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,36.3459162716118,200,2.09102267166214e-16,68.0367462853846,0.408234256235987
PC1_cellid_000161507-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,56.4358903624891,156,4.09136480013412e-25,51.9356786508048,0.3940440487304
PC1_cellid_000161517-1,PC1_A2,Fibroblast,PC1_cellid_000160643-1,8.49740059977832,173,0.000204252361041046,107.972636227227,0.226281661499666
PC1_cellid_000161520-1,PC1_A2,Fibroblast,PC1_cellid_000162081-1,5.09838977715657,200,0.0062572333008575,48.0276125367933,-0.415777110847433
PC1_cellid_000161535-1,PC1_A2,Fibroblast,PC1_cellid_000157679-1,60.7549711993466,191,9.44745676582006e-27,148.127201134126,0.411284483469656
PC1_cellid_000161564-1,PC1_A2,Fibroblast,PC1_cellid_000153104-1,36.0397932018581,187,2.68076802526786e-16,151.981347393736,1.05393973159369
PC1_cellid_000161614-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,23.4267867244763,137,6.86187436805374e-11,132.054591200489,0.907900170573536
PC1_cellid_000161661-1,PC1_A2,Fibroblast,PC1_cellid_000158553-1,25.9505522200313,147,7.61356489863683e-12,100.017959928873,0.928190054560264
PC1_cellid_000161662-1,PC1_A2,Fibroblast,PC1_cellid_000159706-1,24.1889587701238,200,3.19332565155263e-11,48.0268636499322,-0.129684884093136
PC1_cellid_000161667-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,46.3231710900614,193,7.67745693590739e-21,63.9905105444736,-0.0702087109093807
PC1_cellid_000161821-1,PC1_A2,Fibroblast,PC1_cellid_000155109-1,11.1645519546299,190,1.41872869258744e-05,60.0270268023311,0.304440131334599
PC1_cellid_000161826-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,37.013748613751,107,8.41653396533377e-17,52.1000593180466,0.0410186926572139
PC1_cellid_000161854-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,54.0700584116741,84,3.33227539670813e-24,36.0267004975348,1.18938884424534
PC1_cellid_000161880-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,21.9015436029279,26,3.12317747615332e-10,96.0541017432969,-0.200129888469834
PC1_cellid_000161899-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,41.7081539782995,200,7.8568138663585e-19,104.145824338259,0.556342930584311
PC1_cellid_000161917-1,PC1_A2,Fibroblast,PC1_cellid_000154013-1,22.0203284324825,200,2.7516490699237e-10,60.0543611729708,0.569660828606849
PC1_cellid_000161919-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,13.9214716356124,61,8.99459656517985e-07,112.018123081275,0.0743570038355707
PC1_cellid_000161978-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,43.6572984209671,82,1.26726832615759e-19,108.026930525054,1.02279684734974
PC1_cellid_000162069-1,PC1_A2,Fibroblast,PC1_cellid_000162138-1,23.7145062505512,78,5.02489325967969e-11,151.872009911195,0.495100923542284
PC1_cellid_000162078-1,PC1_A2,Fibroblast,PC1_cellid_000160129-1,16.9855009898789,94,4.20039997993772e-08,92.1179523717852,1.0526862216684
PC1_cellid_000162092-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,74.0651602744276,90,6.82196706071648e-33,56.0365831329858,0.363722925658519
PC1_cellid_000162101-1,PC1_A2,Fibroblast,PC1_cellid_000159092-1,41.004798767019,149,2.21216931870188e-18,91.8992774067062,0.678315396949088
PC1_cellid_000162106-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,22.1247441309536,115,2.52888431993685e-10,84.0269786636938,0.626065218039993
PC1_cellid_000162179-1,PC1_A2,Fibroblast,PC1_cellid_000157358-1,33.2359016287839,200,3.73165764409761e-15,55.9542055776479,0.0645184011938762
PC1_cellid_000162187-1,PC1_A2,Fibroblast,PC1_cellid_000157108-1,18.6880709885177,200,7.78382578695474e-09,51.8813843529609,-0.180198105278689
PC1_cellid_000162217-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,31.0620617528868,33,3.23532552556127e-14,55.9268712070162,-0.201019948011583
PC1_cellid_000162234-1,PC1_A2,Fibroblast,PC1_cellid_000157144-1,36.4794773325232,48,1.43603257567843e-16,83.94460110835,0.29668717262336
PC1_cellid_000162283-1,PC1_A2,Fibroblast,PC1_cellid_000157221-1,33.6222119423246,200,4.39856197751142e-15,72.0548987687977,0.696013865167505
PC1_cellid_000162289-1,PC1_A2,Fibroblast,PC1_cellid_000152982-1,73.0356126350486,60,1.91328847430198e-32,72.0275643981596,0.796934396395411
PC1_cellid_000162312-1,PC1_A2,Fibroblast,PC1_cellid_000161224-1,19.2534775467428,90,4.40982483060731e-09,31.9546281597168,0.646491006153597
